UNC_ARB_TRK_REQUESTS.ALL,,,,,,
UNC_ARB_COH_TRK_REQUESTS.ALL,,,,,,
UNC_CLOCK.SOCKET,,,,,,
UNC_M_CLOCKTICKS,,,,,,
UNC_M_VC0_REQUESTS_RD,,,,,,
UNC_M_VC0_REQUESTS_WR,,,,,,
UNC_M_VC1_REQUESTS_RD,,,,,,
UNC_M_VC1_REQUESTS_WR,,,,,,
UNC_M_PREFETCH_RD,,,,,,
UNC_M_DRAM_THERMAL_HOT,,,,,,
UNC_M_DRAM_THERMAL_WARM,,,,,,
UNC_M_DRAM_PAGE_HIT_RD,,,,,,
UNC_M_DRAM_PAGE_EMPTY_RD,,,,,,
UNC_M_DRAM_PAGE_MISS_RD,,,,,,
UNC_M_DRAM_PAGE_HIT_WR,,,,,,
UNC_M_DRAM_PAGE_EMPTY_WR,,,,,,
UNC_M_DRAM_PAGE_MISS_WR,,,,,,
UNC_M_CAS_COUNT_RD,,,,,,
UNC_M_CAS_COUNT_WR,,,,,,
UNC_M_ACT_COUNT_RD,,,,,,
UNC_M_ACT_COUNT_WR,,,,,,
UNC_M_ACT_COUNT_TOTAL,,,,,,
UNC_M_PRE_COUNT_PAGE_MISS,,,,,,
UNC_M_PRE_COUNT_IDLE,,,,,,
UNC_MC0_RDCAS_COUNT_FREERUN,,,,,,
UNC_MC1_RDCAS_COUNT_FREERUN,,,,,,
UNC_MC0_WRCAS_COUNT_FREERUN,,,,,,
UNC_MC1_WRCAS_COUNT_FREERUN,,,,,,
UNC_ARB_TRK_OCCUPANCY.ALL,,,,,,
UNC_ARB_REQ_TRK_REQUEST.DRD,,,,,,
UNC_ARB_IFA_OCCUPANCY.ALL,,,,,,
UNC_ARB_DAT_OCCUPANCY.ALL,,,,,,
UNC_ARB_DAT_REQUESTS.RD,,,,,,
UNC_ARB_DAT_OCCUPANCY.RD,,,,,,
